feature_id	n_perturbations	p_up	p_down	p_const	dominant_state	SSI	stability_deviation	stability_level	dominant_signal_identity	fsf_signal_class
WT_95	100	0.69	0.06	0.25	up	0.69	0.31000000000000005	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_950	100	0.69	0.02	0.29	up	0.69	0.31000000000000005	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_980	100	0.69	0.03	0.28	up	0.69	0.31000000000000005	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_104	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_106	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_117	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_120	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_122	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_127	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_137	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_141	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_153	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_18	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_180	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_181	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_208	100	0.68	0.06	0.26	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_209	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_215	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_23	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_230	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_238	100	0.68	0.07	0.25	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_257	100	0.68	0.06	0.26	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_261	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_297	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_320	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_340	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_346	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_366	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_378	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_388	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_396	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_400	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_401	100	0.68	0.07	0.25	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_402	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_410	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_411	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_486	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_489	100	0.68	0	0.32	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_500	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_501	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_506	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_533	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_536	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_539	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_541	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_548	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_569	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_591	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_597	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_604	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_615	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_616	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_63	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_631	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_654	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_666	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_673	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_681	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_696	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_707	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_713	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_718	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_726	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_728	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_73	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_731	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_734	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_778	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_779	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_781	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_794	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_799	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_802	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_807	100	0.68	0	0.32	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_817	100	0.68	0.06	0.26	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_832	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_835	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_860	100	0.68	0.02	0.3	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_868	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_876	100	0.68	0.05	0.27	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_88	100	0.68	0.06	0.26	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_918	100	0.68	0.04	0.28	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_928	100	0.68	0.03	0.29	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_991	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_993	100	0.68	0.01	0.31	up	0.68	0.31999999999999995	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_101	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_115	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_118	100	0.67	0.02	0.31	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_132	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_148	100	0.67	0.02	0.31	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_156	100	0.67	0.05	0.28	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_158	100	0.67	0.05	0.28	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_17	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_187	100	0.67	0.08	0.25	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_198	100	0.67	0	0.33	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_213	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_222	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_229	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_273	100	0.67	0.07	0.26	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_278	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_282	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_288	100	0.67	0.07	0.26	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_33	100	0.67	0.02	0.31	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_331	100	0.67	0.05	0.28	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_338	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_345	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_350	100	0.67	0.06	0.27	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_356	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_358	100	0.67	0.05	0.28	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_367	100	0.67	0.01	0.32	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_37	100	0.67	0.02	0.31	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_377	100	0.67	0.05	0.28	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_382	100	0.67	0.05	0.28	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_390	100	0.67	0.01	0.32	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_397	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_403	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_423	100	0.67	0.06	0.27	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_427	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_43	100	0.67	0.06	0.27	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_430	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_437	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_444	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_448	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_465	100	0.67	0.08	0.25	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_526	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_538	100	0.67	0.02	0.31	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_547	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_552	100	0.67	0.05	0.28	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_557	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_57	100	0.67	0.01	0.32	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_603	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_612	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_622	100	0.67	0.04	0.29	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_633	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_641	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_657	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_672	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_685	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_697	100	0.67	0.03	0.3	up	0.67	0.32999999999999996	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
